1,1,506.01,89.74,66.33,46.88,0.96,-1,-1,-1
1,2,602.49,88.95,61.28,57.00,0.94,-1,-1,-1
1,3,558.36,65.77,48.29,39.51,0.92,-1,-1,-1
1,4,917.10,64.88,41.28,27.05,0.90,-1,-1,-1
1,5,951.42,79.38,44.40,42.45,0.87,-1,-1,-1
1,6,581.67,48.42,45.25,38.55,0.85,-1,-1,-1
1,7,665.15,38.95,35.48,32.37,0.85,-1,-1,-1
1,8,619.86,35.25,29.15,27.23,0.71,-1,-1,-1
2,1,506.01,89.74,66.33,46.88,0.96,-1,-1,-1
2,2,602.49,88.95,61.28,57.00,0.94,-1,-1,-1
2,3,558.36,65.77,48.29,39.51,0.92,-1,-1,-1
2,4,917.10,64.88,41.28,27.05,0.90,-1,-1,-1
2,5,951.42,79.38,44.40,42.45,0.87,-1,-1,-1
2,6,581.67,48.42,45.25,38.55,0.85,-1,-1,-1
2,7,665.15,38.95,35.48,32.37,0.85,-1,-1,-1
2,8,619.86,35.25,29.15,27.23,0.71,-1,-1,-1
3,2,591.53,97.01,65.42,60.97,0.94,-1,-1,-1
3,1,496.70,93.75,67.92,49.44,0.94,-1,-1,-1
3,3,557.06,65.47,49.67,39.82,0.93,-1,-1,-1
3,6,580.84,47.32,47.49,40.38,0.91,-1,-1,-1
3,4,917.06,64.88,41.46,27.11,0.90,-1,-1,-1
3,7,659.43,43.47,37.90,34.90,0.88,-1,-1,-1
3,5,951.41,79.32,44.37,42.61,0.85,-1,-1,-1
3,8,618.92,35.21,29.53,27.26,0.69,-1,-1,-1
4,2,571.33,110.66,76.62,69.76,0.95,-1,-1,-1
4,1,475.94,103.37,74.31,53.44,0.95,-1,-1,-1
4,3,555.85,65.53,50.68,40.08,0.94,-1,-1,-1
4,6,580.88,48.10,46.21,39.60,0.91,-1,-1,-1
4,7,654.85,47.15,40.19,36.80,0.90,-1,-1,-1
4,4,917.19,64.94,41.10,27.31,0.90,-1,-1,-1
4,5,951.56,79.48,43.85,41.99,0.86,-1,-1,-1
4,8,615.94,35.36,30.87,28.38,0.56,-1,-1,-1
5,2,540.85,132.27,86.02,84.67,0.96,-1,-1,-1
5,1,438.40,118.79,86.37,61.91,0.95,-1,-1,-1
