1,1,505.81,84.84,66.21,49.72,0.95,-1,-1,-1
1,2,962.84,100.39,52.42,40.07,0.94,-1,-1,-1
1,3,553.81,67.71,44.80,35.45,0.92,-1,-1,-1
1,4,601.85,75.93,63.68,61.47,0.92,-1,-1,-1
1,5,884.40,49.04,31.75,24.97,0.90,-1,-1,-1
1,6,930.31,70.11,50.48,39.00,0.75,-1,-1,-1
1,7,580.40,49.19,42.93,37.06,0.71,-1,-1,-1
1,8,634.89,45.70,45.80,54.73,0.61,-1,-1,-1
2,2,962.88,100.40,52.45,40.13,0.94,-1,-1,-1
2,1,502.30,86.57,66.99,49.40,0.93,-1,-1,-1
2,4,593.15,79.24,69.24,67.62,0.93,-1,-1,-1
2,3,553.16,67.83,44.77,35.20,0.93,-1,-1,-1
2,5,884.58,49.06,31.83,25.00,0.90,-1,-1,-1
2,8,630.10,60.25,48.70,41.45,0.74,-1,-1,-1
2,6,930.11,69.57,50.69,39.50,0.74,-1,-1,-1
2,7,580.31,52.88,39.26,30.81,0.57,-1,-1,-1
2,9,640.12,44.28,40.61,27.06,0.55,-1,-1,-1
3,4,577.80,89.95,75.36,76.02,0.94,-1,-1,-1
3,2,962.89,100.33,52.56,40.04,0.94,-1,-1,-1
3,1,488.79,93.07,71.40,53.84,0.93,-1,-1,-1
3,3,550.54,68.88,44.34,35.85,0.92,-1,-1,-1
3,5,884.72,49.05,31.56,25.14,0.89,-1,-1,-1
3,8,628.12,62.41,49.59,43.05,0.88,-1,-1,-1
3,10,663.81,23.04,39.13,45.56,0.74,-1,-1,-1
3,6,930.00,69.06,50.56,39.93,0.74,-1,-1,-1
3,9,640.14,45.14,40.39,28.70,0.71,-1,-1,-1
3,7,580.06,51.77,42.11,32.32,0.67,-1,-1,-1
4,8,603.20,78.34,60.35,52.76,0.95,-1,-1,-1
4,1,404.34,129.68,100.96,74.41,0.95,-1,-1,-1
4,3,529.09,78.19,54.92,41.59,0.95,-1,-1,-1
4,4,480.53,129.78,120.79,125.92,0.94,-1,-1,-1
4,2,962.83,100.37,52.63,40.25,0.94,-1,-1,-1
4,9,635.85,47.96,41.10,41.62,0.90,-1,-1,-1
4,5,884.54,48.98,31.72,25.14,0.89,-1,-1,-1
4,11,702.44,633.89,319.84,82.15,0.85,-1,-1,-1
