1,1,496.52,32.21,114.27,92.61,0.94,-1,-1,-1
1,2,614.74,86.07,56.16,49.31,0.93,-1,-1,-1
1,3,640.99,58.15,47.12,45.76,0.90,-1,-1,-1
1,4,607.61,41.73,31.53,35.23,0.85,-1,-1,-1
1,5,666.81,44.39,35.80,30.87,0.59,-1,-1,-1
2,1,497.40,30.20,113.62,94.62,0.93,-1,-1,-1
2,2,613.51,87.02,57.91,50.59,0.93,-1,-1,-1
2,3,642.35,57.89,46.88,44.88,0.91,-1,-1,-1
2,4,608.25,42.66,29.87,34.08,0.75,-1,-1,-1
2,5,666.69,39.90,36.35,34.40,0.67,-1,-1,-1
3,1,499.05,31.86,113.25,93.55,0.94,-1,-1,-1
3,2,606.34,96.35,62.43,53.23,0.92,-1,-1,-1
3,3,642.32,58.67,47.78,45.00,0.91,-1,-1,-1
3,4,608.90,43.08,30.52,34.89,0.71,-1,-1,-1
4,1,497.22,32.48,113.77,94.15,0.94,-1,-1,-1
4,2,590.75,110.02,69.41,58.24,0.93,-1,-1,-1
4,3,641.59,59.24,47.93,46.73,0.90,-1,-1,-1
4,4,608.67,44.16,31.62,34.30,0.75,-1,-1,-1
4,6,668.29,46.43,36.01,29.66,0.53,-1,-1,-1
5,2,561.73,129.66,82.37,67.42,0.95,-1,-1,-1
5,1,486.36,32.70,120.89,98.89,0.93,-1,-1,-1
5,3,637.02,60.34,49.74,49.26,0.87,-1,-1,-1
5,4,605.70,43.21,31.25,35.15,0.56,-1,-1,-1
5,6,666.81,42.64,34.81,32.81,0.55,-1,-1,-1
6,2,518.43,158.02,101.50,87.44,0.95,-1,-1,-1
6,1,468.34,34.87,125.58,105.29,0.94,-1,-1,-1
6,3,635.38,69.98,51.33,46.15,0.90,-1,-1,-1
6,6,671.69,47.52,30.61,28.21,0.55,-1,-1,-1
6,4,604.96,50.27,30.74,27.62,0.51,-1,-1,-1
7,2,436.92,214.46,141.05,117.73,0.95,-1,-1,-1
7,1,440.46,42.65,140.55,113.45,0.95,-1,-1,-1
7,3,630.26,74.05,56.11,53.21,0.93,-1,-1,-1
7,4,602.02,52.27,33.53,27.61,0.76,-1,-1,-1
7,6,671.60,49.17,31.50,27.87,0.75,-1,-1,-1
8,1,394.95,48.86,165.50,133.19,0.94,-1,-1,-1
8,2,248.60,332.89,241.47,211.26,0.94,-1,-1,-1
8,3,619.87,83.81,62.44,59.10,0.91,-1,-1,-1
8,7,557.39,59.65,40.44,41.63,0.85,-1,-1,-1
