1,1,600.19,81.55,58.07,44.56,0.93,-1,-1,-1
1,2,502.49,83.12,63.80,48.67,0.93,-1,-1,-1
1,3,555.76,61.11,50.50,36.55,0.91,-1,-1,-1
1,4,606.47,38.05,35.75,30.28,0.90,-1,-1,-1
1,5,633.96,59.56,43.84,42.18,0.89,-1,-1,-1
1,6,665.87,35.10,35.03,29.85,0.88,-1,-1,-1
1,7,586.28,50.68,36.64,30.33,0.88,-1,-1,-1
2,1,600.19,81.55,58.07,44.56,0.93,-1,-1,-1
2,2,502.49,83.12,63.80,48.67,0.93,-1,-1,-1
2,3,555.76,61.11,50.50,36.55,0.91,-1,-1,-1
2,4,606.47,38.05,35.75,30.28,0.90,-1,-1,-1
2,5,633.96,59.56,43.84,42.18,0.89,-1,-1,-1
2,6,665.87,35.10,35.03,29.85,0.88,-1,-1,-1
2,7,586.28,50.68,36.64,30.33,0.88,-1,-1,-1
3,1,593.19,85.27,59.73,49.59,0.94,-1,-1,-1
3,2,500.92,83.61,64.43,48.85,0.93,-1,-1,-1
3,3,552.76,61.69,53.33,37.75,0.92,-1,-1,-1
3,4,606.73,37.91,35.22,30.00,0.90,-1,-1,-1
3,6,657.97,40.75,38.59,32.54,0.90,-1,-1,-1
3,5,630.64,60.41,46.47,43.69,0.90,-1,-1,-1
3,7,585.63,50.68,37.00,30.84,0.88,-1,-1,-1
4,2,495.99,86.17,65.16,49.08,0.96,-1,-1,-1
4,1,576.26,97.19,66.98,51.16,0.94,-1,-1,-1
4,5,627.70,63.61,46.80,43.38,0.93,-1,-1,-1
4,6,652.04,44.42,40.53,34.62,0.92,-1,-1,-1
4,3,548.58,64.06,54.13,37.47,0.91,-1,-1,-1
4,4,606.55,38.00,35.62,30.15,0.90,-1,-1,-1
4,7,585.06,50.82,36.99,31.28,0.88,-1,-1,-1
5,1,546.27,113.39,77.28,61.40,0.95,-1,-1,-1
5,2,479.43,92.30,69.32,50.88,0.95,-1,-1,-1
5,3,541.64,66.51,56.64,38.19,0.93,-1,-1,-1
5,5,621.05,69.42,49.36,44.74,0.92,-1,-1,-1
5,6,645.82,47.93,43.01,36.92,0.92,-1,-1,-1
