1441,1,640.88,93.82,55.61,45.07,0.95,-1,-1,-1
1441,2,825.48,55.65,27.55,24.95,0.88,-1,-1,-1
1441,3,675.60,34.69,24.71,21.52,0.86,-1,-1,-1
1441,4,788.92,44.11,23.83,21.90,0.83,-1,-1,-1
1441,5,655.52,24.19,23.88,18.22,0.67,-1,-1,-1
1441,6,825.53,41.24,24.96,17.67,0.61,-1,-1,-1
1442,1,561.21,148.12,88.51,72.41,0.96,-1,-1,-1
1442,3,654.21,43.31,31.38,25.39,0.89,-1,-1,-1
1442,2,826.86,45.98,23.23,20.85,0.88,-1,-1,-1
1442,4,788.11,37.28,21.41,19.86,0.84,-1,-1,-1
1442,5,655.64,23.49,24.16,18.13,0.72,-1,-1,-1
1442,6,819.66,33.43,20.93,17.53,0.55,-1,-1,-1
1443,3,623.46,55.05,38.87,31.27,0.93,-1,-1,-1
1443,1,310.93,299.86,210.45,185.94,0.93,-1,-1,-1
1443,4,788.74,32.33,18.08,16.69,0.83,-1,-1,-1
1443,2,826.31,38.53,20.22,17.68,0.78,-1,-1,-1
1443,6,813.74,27.64,19.31,14.53,0.74,-1,-1,-1
1443,5,655.79,22.89,24.13,18.67,0.71,-1,-1,-1
1444,3,573.92,73.10,51.80,41.66,0.94,-1,-1,-1
1444,2,823.27,31.76,17.58,15.76,0.79,-1,-1,-1
1444,4,788.18,27.12,16.27,15.32,0.78,-1,-1,-1
1444,5,655.26,22.53,24.43,18.57,0.71,-1,-1,-1
1444,6,805.61,22.42,18.76,14.35,0.35,-1,-1,-1
1445,3,484.13,107.99,78.41,61.31,0.95,-1,-1,-1
1445,2,818.91,27.15,16.90,13.77,0.77,-1,-1,-1
1445,5,654.97,22.61,24.08,18.29,0.74,-1,-1,-1
1445,7,680.54,39.87,18.80,14.00,0.63,-1,-1,-1
1445,4,788.10,23.70,14.78,13.53,0.54,-1,-1,-1
1446,3,269.11,187.79,152.51,111.63,0.96,-1,-1,-1
1446,7,662.76,42.17,29.68,22.82,0.87,-1,-1,-1
1446,5,655.54,21.97,23.08,18.56,0.73,-1,-1,-1
1446,4,788.03,20.73,14.36,12.22,0.70,-1,-1,-1
1446,2,815.62,22.59,15.11,12.61,0.70,-1,-1,-1
1447,7,639.12,53.45,36.36,26.33,0.91,-1,-1,-1
1447,8,730.84,26.70,19.30,15.69,0.80,-1,-1,-1
1447,5,655.04,22.29,23.97,18.37,0.67,-1,-1,-1
1447,2,811.87,20.14,14.22,10.87,0.40,-1,-1,-1
1447,4,787.99,18.19,14.56,11.92,0.34,-1,-1,-1
1448,7,606.50,67.26,45.24,32.81,0.93,-1,-1,-1
1448,8,722.50,34.24,19.95,18.26,0.72,-1,-1,-1
1448,5,654.83,22.60,24.78,19.16,0.43,-1,-1,-1
1448,2,808.22,17.49,13.73,10.54,0.26,-1,-1,-1
1449,7,567.44,83.82,56.13,41.39,0.94,-1,-1,-1
1449,5,655.04,22.63,24.66,19.01,0.49,-1,-1,-1
1449,2,789.40,11.27,13.61,13.56,0.32,-1,-1,-1
1450,7,516.71,105.87,71.46,50.92,0.95,-1,-1,-1
1450,5,653.19,22.44,24.83,18.91,0.44,-1,-1,-1
1451,7,454.40,132.98,91.46,63.75,0.95,-1,-1,-1
1451,9,656.04,78.37,40.26,37.37,0.92,-1,-1,-1
1451,10,1147.71,598.79,132.29,119.14,0.90,-1,-1,-1
1451,5,653.14,22.26,24.93,19.09,0.47,-1,-1,-1
1452,10,925.18,201.18,105.27,85.00,0.96,-1,-1,-1
1452,7,375.20,163.87,121.42,82.31,0.96,-1,-1,-1
1452,9,602.19,118.72,66.90,56.42,0.95,-1,-1,-1
1452,5,653.92,22.74,24.78,18.87,0.51,-1,-1,-1
1453,7,266.47,197.85,168.26,104.03,0.97,-1,-1,-1
1453,5,460.62,215.70,132.06,114.13,0.97,-1,-1,-1
1453,10,872.00,112.65,58.05,47.09,0.96,-1,-1,-1
1453,11,822.59,406.62,188.27,203.20,0.90,-1,-1,-1
1453,12,724.34,15.80,15.25,12.27,0.53,-1,-1,-1
1454,7,107.49,237.88,239.61,126.46,0.96,-1,-1,-1
1454,11,807.60,181.94,84.87,78.01,0.95,-1,-1,-1
