1,1,211.70,138.07,144.91,112.58,0.98,-1,-1,-1
1,2,538.68,130.83,85.53,71.79,0.96,-1,-1,-1
1,3,438.74,120.73,86.03,62.34,0.96,-1,-1,-1
1,4,779.78,151.67,75.77,67.28,0.95,-1,-1,-1
1,5,557.33,64.16,52.69,37.60,0.94,-1,-1,-1
1,6,48.91,411.63,341.23,300.73,0.93,-1,-1,-1
1,7,956.37,99.54,55.09,39.94,0.93,-1,-1,-1
1,8,611.81,45.69,37.66,27.69,0.91,-1,-1,-1
1,9,626.48,34.70,31.21,22.43,0.76,-1,-1,-1
1,10,653.74,17.88,31.75,27.57,0.63,-1,-1,-1
2,3,329.03,168.10,123.51,85.72,0.97,-1,-1,-1
2,2,428.84,192.43,131.87,112.34,0.97,-1,-1,-1
2,1,33.89,180.01,200.44,146.45,0.96,-1,-1,-1
2,5,529.92,75.93,59.02,42.29,0.95,-1,-1,-1
2,4,773.98,107.96,56.22,47.33,0.94,-1,-1,-1
2,7,955.74,99.45,55.61,39.61,0.92,-1,-1,-1
2,8,601.36,48.01,39.77,31.49,0.92,-1,-1,-1
2,6,927.54,59.69,54.88,56.84,0.89,-1,-1,-1
2,9,619.86,35.92,30.97,25.22,0.74,-1,-1,-1
2,10,651.15,18.11,32.72,28.25,0.61,-1,-1,-1
3,3,56.93,276.73,230.80,163.17,0.96,-1,-1,-1
3,2,146.18,347.35,268.27,245.24,0.95,-1,-1,-1
3,5,492.11,92.87,69.86,50.10,0.94,-1,-1,-1
3,4,770.72,79.29,43.68,36.46,0.93,-1,-1,-1
3,8,587.47,56.47,43.17,32.43,0.93,-1,-1,-1
3,11,1048.54,386.48,231.46,183.75,0.93,-1,-1,-1
3,9,608.02,42.33,34.07,25.31,0.90,-1,-1,-1
3,6,928.23,59.94,53.55,55.85,0.86,-1,-1,-1
3,1,0.14,238.55,50.91,177.00,0.82,-1,-1,-1
3,10,647.48,20.53,34.30,28.37,0.76,-1,-1,-1
3,7,954.25,99.78,57.22,40.17,0.75,-1,-1,-1
4,5,334.39,157.61,123.31,83.86,0.97,-1,-1,-1
4,8,541.55,77.36,56.06,42.92,0.95,-1,-1,-1
4,11,868.50,108.44,60.51,50.14,0.94,-1,-1,-1
4,9,578.72,55.05,40.55,31.52,0.94,-1,-1,-1
4,7,956.64,99.90,54.54,39.53,0.92,-1,-1,-1
4,4,767.02,43.15,29.46,23.54,0.90,-1,-1,-1
4,6,928.93,59.79,53.85,56.99,0.85,-1,-1,-1
4,10,634.36,35.78,32.70,21.61,0.70,-1,-1,-1
4,12,650.44,20.21,27.94,22.51,0.66,-1,-1,-1
5,8,436.50,125.05,88.39,66.44,0.96,-1,-1,-1
5,13,892.17,151.52,75.96,64.64,0.95,-1,-1,-1
5,9,525.31,80.50,55.29,42.01,0.95,-1,-1,-1
5,7,956.12,99.26,55.81,39.93,0.92,-1,-1,-1
5,10,607.54,41.59,39.65,31.21,0.91,-1,-1,-1
5,6,928.21,59.38,54.64,56.99,0.89,-1,-1,-1
5,11,825.88,50.33,32.59,26.16,0.82,-1,-1,-1
5,5,0.13,427.69,55.80,189.10,0.82,-1,-1,-1
5,4,765.41,22.93,25.26,17.57,0.80,-1,-1,-1
5,12,637.75,31.81,30.52,19.17,0.67,-1,-1,-1
6,8,317.14,176.87,131.66,97.60,0.97,-1,-1,-1
6,9,478.70,101.15,69.64,49.87,0.95,-1,-1,-1
6,13,853.41,93.90,47.57,40.79,0.94,-1,-1,-1
6,10,587.55,50.48,45.17,35.53,0.93,-1,-1,-1
6,7,956.71,99.60,55.08,39.73,0.92,-1,-1,-1
6,6,928.81,59.63,54.44,56.99,0.90,-1,-1,-1
6,12,628.78,34.17,33.50,23.49,0.68,-1,-1,-1
6,4,765.83,16.44,20.06,16.05,0.63,-1,-1,-1
6,11,814.90,39.50,26.19,17.82,0.61,-1,-1,-1
7,9,395.21,132.58,94.22,66.57,0.96,-1,-1,-1
7,8,36.31,288.88,245.32,192.23,0.95,-1,-1,-1
7,10,559.01,63.00,52.71,41.18,0.94,-1,-1,-1
7,14,1118.55,647.38,161.07,70.81,0.93,-1,-1,-1
7,7,956.64,99.59,55.20,39.88,0.92,-1,-1,-1
7,6,928.85,59.64,54.36,56.98,0.90,-1,-1,-1
7,13,830.29,61.30,34.65,29.52,0.90,-1,-1,-1
7,12,615.47,34.49,37.59,31.94,0.87,-1,-1,-1
7,4,766.08,11.04,18.82,14.34,0.54,-1,-1,-1
7,11,806.44,25.16,22.68,17.79,0.42,-1,-1,-1
8,15,951.43,257.23,125.20,101.65,0.96,-1,-1,-1
8,12,481.34,90.70,77.89,58.12,0.96,-1,-1,-1
8,10,68.13,251.90,223.97,181.01,0.95,-1,-1,-1
8,7,956.47,99.60,55.09,39.86,0.93,-1,-1,-1
8,14,779.94,62.65,38.11,33.91,0.91,-1,-1,-1
8,6,928.36,59.83,54.79,57.14,0.89,-1,-1,-1
9,12,240.77,176.92,160.76,120.77,0.96,-1,-1,-1
9,15,836.99,103.51,49.38,43.24,0.95,-1,-1,-1
9,7,955.98,99.61,55.32,39.86,0.92,-1,-1,-1
9,16,585.95,34.84,45.32,47.08,0.90,-1,-1,-1
